2018-09-11 19:09:13,976 - INFO - Experiment dir: [results/search-EXP-20180911-190913]
2018-09-11 19:09:22,649 - INFO - Loaded model from [./pre_trained/resnet_cifar10_trained_32_bit_deeper/model_best.pth.tar]
2018-09-11 19:09:22,650 - INFO - checkpoint validation accuracy:[91.06000]
2018-09-11 19:09:22,667 - INFO - GPU:[0]
2018-09-11 19:09:22,667 - INFO - args = Namespace(MaxBopsBits=2, arch_learning_rate=1.0, arch_weight_decay=0.001, batch_size=256, bitwidth=[1, 2, 3, 4], bopsCounter='discrete', cutout=False, cutout_length=16, data='../data/', dataset='cifar10', device='cuda:0', drop_path_prob=0.3, epochs=[15], gpu=[0], grad_clip=5, kernel=[3], learning_rate=0.01, learning_rate_min=1e-08, lmbda=0.0, loadedOpsWithDiffWeights=False, loss='UniqLoss', maxBops=19850240.0, model='resnet', momentum=0.9, nBitsMax=3, nBitsMin=1, nCopies=2, pre_trained='./pre_trained/resnet_cifar10_trained_32_bit_deeper/model_best.pth.tar', propagate=False, report_freq=1, save='results/search-EXP-20180911-190913', seed=2, trainFolder='train', train_portion=0.5, unrolled=False, weight_decay=0.0001, workers=1)
2018-09-11 19:09:22,673 - INFO - param size = 1.089896MB
2018-09-11 19:09:22,673 - INFO - Learnable params:[260]
2018-09-11 19:09:22,673 - INFO - Ops per layer:[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
2018-09-11 19:09:22,673 - INFO - nPerms:[17592186044416]
2018-09-11 19:09:24,553 - INFO - nEpochs:[345]
2018-09-11 19:09:24,553 - INFO - epochsSwitchStage:[15, 30, 45, 60, 75, 90, 105, 120, 135, 150, 165, 180, 195, 210, 225, 240, 255, 270, 285, 300, 315, 330]
2018-09-11 19:09:36,440 - INFO - Epoch:[1] , training accuracy:[94.504] , training loss:[0.160] , optimizer_lr:[0.01000]
2018-09-11 19:09:48,418 - INFO - Epoch:[2] , training accuracy:[94.948] , training loss:[0.145] , optimizer_lr:[0.01000]
2018-09-11 19:10:01,527 - INFO - Epoch:[3] , training accuracy:[95.044] , training loss:[0.143] , optimizer_lr:[0.01000]
2018-09-11 19:10:14,095 - INFO - Epoch:[4] , training accuracy:[95.680] , training loss:[0.124] , optimizer_lr:[0.01000]
2018-09-11 19:10:26,547 - INFO - Epoch:[5] , training accuracy:[95.540] , training loss:[0.124] , optimizer_lr:[0.01000]
2018-09-11 19:10:39,338 - INFO - Epoch:[6] , training accuracy:[95.740] , training loss:[0.122] , optimizer_lr:[0.00999]
2018-09-11 19:10:52,586 - INFO - Epoch:[7] , training accuracy:[95.884] , training loss:[0.120] , optimizer_lr:[0.00999]
2018-09-11 19:11:05,046 - INFO - Epoch:[8] , training accuracy:[95.844] , training loss:[0.119] , optimizer_lr:[0.00999]
2018-09-11 19:11:18,802 - INFO - Epoch:[9] , training accuracy:[95.864] , training loss:[0.120] , optimizer_lr:[0.00999]
2018-09-11 19:11:31,669 - INFO - Epoch:[10] , training accuracy:[95.696] , training loss:[0.123] , optimizer_lr:[0.00998]
2018-09-11 19:11:43,824 - INFO - Epoch:[11] , training accuracy:[96.180] , training loss:[0.112] , optimizer_lr:[0.00998]
2018-09-11 19:11:56,439 - INFO - Epoch:[12] , training accuracy:[96.188] , training loss:[0.111] , optimizer_lr:[0.00997]
2018-09-11 19:12:08,483 - INFO - Epoch:[13] , training accuracy:[95.912] , training loss:[0.115] , optimizer_lr:[0.00997]
2018-09-11 19:12:20,565 - INFO - Epoch:[14] , training accuracy:[96.192] , training loss:[0.111] , optimizer_lr:[0.00997]
2018-09-11 19:12:32,962 - INFO - Epoch:[15] , training accuracy:[96.008] , training loss:[0.116] , optimizer_lr:[0.00996]
2018-09-11 19:12:37,511 - INFO - Epoch:[15] , validation accuracy:[10.010] , validation loss:[2.540] , OptBopsRatio:[0.564]
2018-09-11 19:12:49,847 - INFO - Epoch:[16] , training accuracy:[94.604] , training loss:[0.154] , optimizer_lr:[0.00996]
2018-09-11 19:13:03,387 - INFO - Epoch:[17] , training accuracy:[95.192] , training loss:[0.137] , optimizer_lr:[0.00996]
2018-09-11 19:13:16,186 - INFO - Epoch:[18] , training accuracy:[95.072] , training loss:[0.141] , optimizer_lr:[0.00996]
2018-09-11 19:13:27,807 - INFO - Epoch:[19] , training accuracy:[95.740] , training loss:[0.120] , optimizer_lr:[0.00996]
2018-09-11 19:13:39,659 - INFO - Epoch:[20] , training accuracy:[95.780] , training loss:[0.120] , optimizer_lr:[0.00995]
2018-09-11 19:13:52,005 - INFO - Epoch:[21] , training accuracy:[95.748] , training loss:[0.123] , optimizer_lr:[0.00995]
2018-09-11 19:14:04,282 - INFO - Epoch:[22] , training accuracy:[96.084] , training loss:[0.109] , optimizer_lr:[0.00995]
2018-09-11 19:14:16,086 - INFO - Epoch:[23] , training accuracy:[95.940] , training loss:[0.115] , optimizer_lr:[0.00995]
2018-09-11 19:14:28,339 - INFO - Epoch:[24] , training accuracy:[96.156] , training loss:[0.109] , optimizer_lr:[0.00994]
2018-09-11 19:14:40,137 - INFO - Epoch:[25] , training accuracy:[96.412] , training loss:[0.105] , optimizer_lr:[0.00994]
2018-09-11 19:14:52,025 - INFO - Epoch:[26] , training accuracy:[96.464] , training loss:[0.104] , optimizer_lr:[0.00993]
2018-09-11 19:15:05,376 - INFO - Epoch:[27] , training accuracy:[96.556] , training loss:[0.105] , optimizer_lr:[0.00993]
2018-09-11 19:15:18,350 - INFO - Epoch:[28] , training accuracy:[96.140] , training loss:[0.109] , optimizer_lr:[0.00992]
2018-09-11 19:15:31,152 - INFO - Epoch:[29] , training accuracy:[96.304] , training loss:[0.105] , optimizer_lr:[0.00992]
2018-09-11 19:15:43,847 - INFO - Epoch:[30] , training accuracy:[96.496] , training loss:[0.100] , optimizer_lr:[0.00991]
2018-09-11 19:15:48,383 - INFO - Epoch:[30] , validation accuracy:[9.990] , validation loss:[2.766] , OptBopsRatio:[0.564]
2018-09-11 19:16:01,559 - INFO - Epoch:[31] , training accuracy:[95.032] , training loss:[0.141] , optimizer_lr:[0.00991]
2018-09-11 19:16:14,177 - INFO - Epoch:[32] , training accuracy:[96.044] , training loss:[0.117] , optimizer_lr:[0.00991]
2018-09-11 19:16:26,063 - INFO - Epoch:[33] , training accuracy:[95.232] , training loss:[0.133] , optimizer_lr:[0.00991]
2018-09-11 19:16:39,516 - INFO - Epoch:[34] , training accuracy:[95.696] , training loss:[0.124] , optimizer_lr:[0.00991]
2018-09-11 19:16:53,544 - INFO - Epoch:[35] , training accuracy:[95.804] , training loss:[0.118] , optimizer_lr:[0.00991]
2018-09-11 19:17:06,319 - INFO - Epoch:[36] , training accuracy:[95.972] , training loss:[0.117] , optimizer_lr:[0.00991]
2018-09-11 19:17:19,916 - INFO - Epoch:[37] , training accuracy:[96.164] , training loss:[0.109] , optimizer_lr:[0.00990]
2018-09-11 19:17:31,468 - INFO - Epoch:[38] , training accuracy:[96.128] , training loss:[0.110] , optimizer_lr:[0.00990]
2018-09-11 19:17:43,613 - INFO - Epoch:[39] , training accuracy:[96.328] , training loss:[0.107] , optimizer_lr:[0.00990]
2018-09-11 19:17:56,609 - INFO - Epoch:[40] , training accuracy:[96.280] , training loss:[0.109] , optimizer_lr:[0.00989]
2018-09-11 19:18:09,742 - INFO - Epoch:[41] , training accuracy:[96.340] , training loss:[0.104] , optimizer_lr:[0.00989]
2018-09-11 19:18:21,408 - INFO - Epoch:[42] , training accuracy:[96.324] , training loss:[0.105] , optimizer_lr:[0.00988]
2018-09-11 19:18:32,375 - INFO - Epoch:[43] , training accuracy:[96.472] , training loss:[0.104] , optimizer_lr:[0.00988]
2018-09-11 19:18:45,135 - INFO - Epoch:[44] , training accuracy:[96.416] , training loss:[0.105] , optimizer_lr:[0.00987]
2018-09-11 19:18:58,046 - INFO - Epoch:[45] , training accuracy:[96.300] , training loss:[0.106] , optimizer_lr:[0.00987]
2018-09-11 19:19:02,574 - INFO - Epoch:[45] , validation accuracy:[10.000] , validation loss:[2.550] , OptBopsRatio:[0.564]
2018-09-11 19:19:16,597 - INFO - Epoch:[46] , training accuracy:[95.304] , training loss:[0.136] , optimizer_lr:[0.00987]
2018-09-11 19:19:28,048 - INFO - Epoch:[47] , training accuracy:[95.576] , training loss:[0.124] , optimizer_lr:[0.00987]
2018-09-11 19:19:40,659 - INFO - Epoch:[48] , training accuracy:[95.844] , training loss:[0.121] , optimizer_lr:[0.00987]
2018-09-11 19:19:52,337 - INFO - Epoch:[49] , training accuracy:[95.744] , training loss:[0.116] , optimizer_lr:[0.00986]
2018-09-11 19:20:04,677 - INFO - Epoch:[50] , training accuracy:[96.084] , training loss:[0.116] , optimizer_lr:[0.00986]
2018-09-11 19:20:16,861 - INFO - Epoch:[51] , training accuracy:[96.168] , training loss:[0.112] , optimizer_lr:[0.00986]
2018-09-11 19:20:29,430 - INFO - Epoch:[52] , training accuracy:[95.984] , training loss:[0.112] , optimizer_lr:[0.00986]
2018-09-11 19:20:41,899 - INFO - Epoch:[53] , training accuracy:[96.252] , training loss:[0.110] , optimizer_lr:[0.00985]
2018-09-11 19:20:54,588 - INFO - Epoch:[54] , training accuracy:[96.516] , training loss:[0.103] , optimizer_lr:[0.00985]
2018-09-11 19:21:07,050 - INFO - Epoch:[55] , training accuracy:[96.072] , training loss:[0.112] , optimizer_lr:[0.00985]
2018-09-11 19:21:20,065 - INFO - Epoch:[56] , training accuracy:[96.052] , training loss:[0.114] , optimizer_lr:[0.00984]
2018-09-11 19:21:33,334 - INFO - Epoch:[57] , training accuracy:[96.264] , training loss:[0.107] , optimizer_lr:[0.00984]
2018-09-11 19:21:46,819 - INFO - Epoch:[58] , training accuracy:[96.232] , training loss:[0.109] , optimizer_lr:[0.00983]
2018-09-11 19:21:59,798 - INFO - Epoch:[59] , training accuracy:[96.432] , training loss:[0.103] , optimizer_lr:[0.00983]
2018-09-11 19:22:13,225 - INFO - Epoch:[60] , training accuracy:[96.564] , training loss:[0.101] , optimizer_lr:[0.00982]
2018-09-11 19:22:17,675 - INFO - Epoch:[60] , validation accuracy:[10.000] , validation loss:[2.498] , OptBopsRatio:[0.564]
2018-09-11 19:22:29,450 - INFO - Epoch:[61] , training accuracy:[96.048] , training loss:[0.114] , optimizer_lr:[0.00982]
2018-09-11 19:22:42,040 - INFO - Epoch:[62] , training accuracy:[95.980] , training loss:[0.116] , optimizer_lr:[0.00982]
2018-09-11 19:22:53,733 - INFO - Epoch:[63] , training accuracy:[95.952] , training loss:[0.115] , optimizer_lr:[0.00982]
2018-09-11 19:23:06,370 - INFO - Epoch:[64] , training accuracy:[95.908] , training loss:[0.113] , optimizer_lr:[0.00982]
2018-09-11 19:23:17,807 - INFO - Epoch:[65] , training accuracy:[96.376] , training loss:[0.108] , optimizer_lr:[0.00982]
2018-09-11 19:23:28,894 - INFO - Epoch:[66] , training accuracy:[96.284] , training loss:[0.106] , optimizer_lr:[0.00981]
2018-09-11 19:23:41,596 - INFO - Epoch:[67] , training accuracy:[96.112] , training loss:[0.110] , optimizer_lr:[0.00981]
2018-09-11 19:23:54,271 - INFO - Epoch:[68] , training accuracy:[96.444] , training loss:[0.104] , optimizer_lr:[0.00981]
2018-09-11 19:24:05,841 - INFO - Epoch:[69] , training accuracy:[96.316] , training loss:[0.105] , optimizer_lr:[0.00980]
2018-09-11 19:24:18,257 - INFO - Epoch:[70] , training accuracy:[96.320] , training loss:[0.106] , optimizer_lr:[0.00980]
2018-09-11 19:24:30,514 - INFO - Epoch:[71] , training accuracy:[96.244] , training loss:[0.108] , optimizer_lr:[0.00980]
2018-09-11 19:24:43,263 - INFO - Epoch:[72] , training accuracy:[96.276] , training loss:[0.109] , optimizer_lr:[0.00979]
2018-09-11 19:24:55,924 - INFO - Epoch:[73] , training accuracy:[96.464] , training loss:[0.105] , optimizer_lr:[0.00979]
2018-09-11 19:25:07,941 - INFO - Epoch:[74] , training accuracy:[96.576] , training loss:[0.099] , optimizer_lr:[0.00978]
2018-09-11 19:25:19,693 - INFO - Epoch:[75] , training accuracy:[96.548] , training loss:[0.101] , optimizer_lr:[0.00978]
2018-09-11 19:25:23,994 - INFO - Epoch:[75] , validation accuracy:[10.000] , validation loss:[2.428] , OptBopsRatio:[0.564]
2018-09-11 19:25:37,497 - INFO - Epoch:[76] , training accuracy:[94.396] , training loss:[0.159] , optimizer_lr:[0.00977]
2018-09-11 19:25:48,632 - INFO - Epoch:[77] , training accuracy:[94.592] , training loss:[0.150] , optimizer_lr:[0.00977]
2018-09-11 19:26:01,234 - INFO - Epoch:[78] , training accuracy:[95.172] , training loss:[0.135] , optimizer_lr:[0.00977]
2018-09-11 19:26:14,268 - INFO - Epoch:[79] , training accuracy:[95.108] , training loss:[0.136] , optimizer_lr:[0.00977]
2018-09-11 19:26:26,197 - INFO - Epoch:[80] , training accuracy:[95.352] , training loss:[0.132] , optimizer_lr:[0.00977]
2018-09-11 19:26:37,208 - INFO - Epoch:[81] , training accuracy:[95.524] , training loss:[0.128] , optimizer_lr:[0.00977]
