2018-09-11 15:09:19,754 - INFO - Experiment dir: [results/search-EXP-20180911-150919]
2018-09-11 15:09:26,766 - INFO - Loaded model from [./pre_trained/resnet_cifar10_trained_32_bit_deeper/model_best.pth.tar]
2018-09-11 15:09:26,766 - INFO - checkpoint validation accuracy:[91.06000]
2018-09-11 15:09:26,783 - INFO - GPU:[0]
2018-09-11 15:09:26,783 - INFO - args = Namespace(MaxBopsBits=8, arch_learning_rate=1.0, arch_weight_decay=0.001, batch_size=256, bitwidth=[2, 8], bopsCounter='discrete', cutout=False, cutout_length=16, data='../data/', dataset='cifar10', device='cuda:0', drop_path_prob=0.3, epochs=[10], gpu=[0], grad_clip=5, kernel=[3], learning_rate=0.01, learning_rate_min=1e-08, lmbda=0.0, loadedOpsWithDiffWeights=False, loss='UniqLoss', maxBops=73625696.0, model='resnet', momentum=0.9, nBitsMax=3, nBitsMin=1, nCopies=2, pre_trained='./pre_trained/resnet_cifar10_trained_32_bit_deeper/model_best.pth.tar', propagate=False, report_freq=1, save='results/search-EXP-20180911-150919', seed=2, trainFolder='train', train_portion=0.5, unrolled=False, weight_decay=0.0001, workers=1)
2018-09-11 15:09:26,787 - INFO - param size = 0.544948MB
2018-09-11 15:09:26,787 - INFO - Learnable params:[130]
2018-09-11 15:09:26,788 - INFO - Ops per layer:[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
2018-09-11 15:09:26,788 - INFO - nPerms:[4194304]
2018-09-11 15:09:28,772 - INFO - nEpochs:[230]
2018-09-11 15:09:28,772 - INFO - epochsSwitchStage:[10, 20, 30, 40, 50, 60, 70, 80, 90, 100, 110, 120, 130, 140, 150, 160, 170, 180, 190, 200, 210, 220]
2018-09-11 15:09:40,837 - INFO - Epoch:[1] , training accuracy:[95.900] , training loss:[0.119] , optimizer_lr:[0.01000]
2018-09-11 15:09:50,213 - INFO - Epoch:[2] , training accuracy:[96.384] , training loss:[0.107] , optimizer_lr:[0.01000]
2018-09-11 15:10:03,749 - INFO - Epoch:[3] , training accuracy:[96.504] , training loss:[0.104] , optimizer_lr:[0.01000]
2018-09-11 15:10:13,555 - INFO - Epoch:[4] , training accuracy:[96.784] , training loss:[0.094] , optimizer_lr:[0.01000]
2018-09-11 15:10:25,894 - INFO - Epoch:[5] , training accuracy:[96.692] , training loss:[0.096] , optimizer_lr:[0.00999]
2018-09-11 15:10:36,384 - INFO - Epoch:[6] , training accuracy:[96.672] , training loss:[0.097] , optimizer_lr:[0.00999]
2018-09-11 15:10:46,859 - INFO - Epoch:[7] , training accuracy:[96.788] , training loss:[0.096] , optimizer_lr:[0.00998]
2018-09-11 15:10:58,011 - INFO - Epoch:[8] , training accuracy:[96.660] , training loss:[0.096] , optimizer_lr:[0.00998]
2018-09-11 15:11:07,677 - INFO - Epoch:[9] , training accuracy:[97.092] , training loss:[0.088] , optimizer_lr:[0.00997]
2018-09-11 15:11:21,161 - INFO - Epoch:[10] , training accuracy:[96.912] , training loss:[0.090] , optimizer_lr:[0.00996]
2018-09-11 15:11:25,324 - INFO - Epoch:[10] , validation accuracy:[8.270] , validation loss:[2.922] , OptBopsRatio:[0.270]
2018-09-11 15:11:36,925 - INFO - Epoch:[11] , training accuracy:[96.448] , training loss:[0.102] , optimizer_lr:[0.00996]
2018-09-11 15:11:46,682 - INFO - Epoch:[12] , training accuracy:[96.776] , training loss:[0.096] , optimizer_lr:[0.00996]
2018-09-11 15:11:57,990 - INFO - Epoch:[13] , training accuracy:[96.904] , training loss:[0.091] , optimizer_lr:[0.00996]
2018-09-11 15:12:07,234 - INFO - Epoch:[14] , training accuracy:[97.068] , training loss:[0.085] , optimizer_lr:[0.00995]
